tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,propietario_id
INSCRIPCION INICIAL NACIONAL,2024-02-02,2024-02-02,1204,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,8Z,AMAROK TRENDLINE CD TDI MT 4X2,1.0,Privado,6605.0
INSCRIPCION INICIAL NACIONAL,2024-02-20,2024-02-20,1212,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9L,AMAROK EXTREME CD V6 AT 4X4,1.0,Privado,603.0
INSCRIPCION INICIAL NACIONAL,2024-02-01,2024-02-01,1221,Nacional,2024.0,20,PICK-UP,19,FORD,1H,RANGER DC XLS 3.0L V6 4X4 10AT D,1.0,Privado,8373.0
INSCRIPCION INICIAL NACIONAL,2024-02-05,2024-02-05,1184,Nacional,2024.0,20,PICK-UP,AC,NISSAN,22,FRONTIER XE 4X4 MT 2.3 D CD,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-15,2024-02-15,1164,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9L,AMAROK EXTREME CD V6 AT 4X4,1.0,Privado,6982.0
INSCRIPCION INICIAL NACIONAL,2024-02-02,2024-02-02,1167,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9D,AMAROK HIGHLINE CD TDI MT 4X2,1.0,Privado,6406.0
INSCRIPCION INICIAL NACIONAL,2024-02-01,2024-02-01,1230,Nacional,2024.0,20,PICK-UP,19,FORD,1H,RANGER DC XLS 3.0L V6 4X4 10AT D,1.0,Privado,6880.0
INSCRIPCION INICIAL NACIONAL,2024-02-08,2024-02-08,1182,Nacional,2024.0,20,PICK-UP,68,TOYOTA,BH,HILUX 4X4 DC SRX 2.8 TDI 6 AT,1.0,Privado,3017.0
INSCRIPCION INICIAL NACIONAL,2024-02-01,2024-02-01,1230,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9A,AMAROK TRENDLINE CD TDI MT 4X4,1.0,Privado,6874.0
INSCRIPCION INICIAL NACIONAL,2024-02-15,2024-02-15,1221,Nacional,2024.0,20,PICK-UP,19,FORD,1G,RANGER DC LTD+ 3.0L V6 4X4 10AT D,1.0,Privado,8365.0
INSCRIPCION INICIAL NACIONAL,2024-02-20,2024-02-20,1223,Nacional,2024.0,20,PICK-UP,19,FORD,1K,RANGER DC XLT 2.0L BIT 4X4 10AT D,1.0,Privado,1864.0
INSCRIPCION INICIAL NACIONAL,2024-02-23,2024-02-23,1163,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9F,AMAROK COMFORTLINE CD TDI AT 4X2,1.0,Privado,6968.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,1163,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9F,AMAROK COMFORTLINE CD TDI AT 4X2,1.0,Privado,6919.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,1167,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9N,AMAROK COMFORTLINE CD V6 AT 4X4,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-19,2024-02-19,1186,Nacional,2024.0,20,PICK-UP,19,FORD,1L,RANGER DC XLS 2.0L T 4X2 MT D,1.0,Privado,7487.0
INSCRIPCION INICIAL NACIONAL,2024-02-05,2024-02-05,1228,Nacional,2024.0,20,PICK-UP,19,FORD,1N,RANGER DC XL 2.0L T 4X4 MT D,1.0,Privado,12814.0
INSCRIPCION INICIAL NACIONAL,2024-02-22,2024-02-22,1221,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9L,AMAROK EXTREME CD V6 AT 4X4,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-27,2024-02-27,1227,Nacional,2024.0,20,PICK-UP,AC,NISSAN,17,FRONTIER S 4X2 AT 2.3 D CD,1.0,Privado,4872.0
INSCRIPCION INICIAL NACIONAL,2024-02-16,2024-02-16,1163,Nacional,2024.0,20,PICK-UP,19,FORD,1M,RANGER DC XL 2.0L T 4X2 MT D,1.0,Privado,6985.0
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,1220,Nacional,2024.0,20,PICK-UP,19,FORD,1K,RANGER DC XLT 2.0L BIT 4X4 10AT D,1.0,Privado,13340.0
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,1220,Nacional,2024.0,20,PICK-UP,68,TOYOTA,CT,HILUX 4X4 DC GR-SPORT IV 2.8 TDI 6 AT,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-21,2024-02-21,1230,Nacional,2024.0,20,PICK-UP,AC,NISSAN,17,FRONTIER S 4X2 AT 2.3 D CD,1.0,Privado,895.0
INSCRIPCION INICIAL NACIONAL,2024-02-01,2024-02-01,1185,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9J,AMAROK HIGHLINE CD V6 AT 4X4,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-08,2024-02-08,1228,Nacional,2024.0,20,PICK-UP,19,FORD,1K,RANGER DC XLT 2.0L BIT 4X4 10AT D,1.0,Privado,5862.0
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,1221,Nacional,2024.0,20,PICK-UP,19,FORD,1M,RANGER DC XL 2.0L T 4X2 MT D,1.0,Privado,8363.0
INSCRIPCION INICIAL NACIONAL,2024-02-01,2024-02-01,1192,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9K,AMAROK HIGHLINE P1 CD V6 AT 4X4,1.0,Privado,2131.0
INSCRIPCION INICIAL NACIONAL,2024-02-21,2024-02-21,1182,Nacional,2024.0,20,PICK-UP,68,TOYOTA,BH,HILUX 4X4 DC SRX 2.8 TDI 6 AT,1.0,Privado,10891.0
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,1167,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9N,AMAROK COMFORTLINE CD V6 AT 4X4,1.0,Privado,6479.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,1188,Nacional,2024.0,20,PICK-UP,AC,NISSAN,16,FRONTIER S 4X4 MT 2.3 D CD,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-02,2024-02-02,1165,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9A,AMAROK TRENDLINE CD TDI MT 4X4,1.0,Privado,10255.0
INSCRIPCION INICIAL NACIONAL,2024-02-27,2024-02-27,1163,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9F,AMAROK COMFORTLINE CD TDI AT 4X2,1.0,Privado,6984.0
INSCRIPCION INICIAL NACIONAL,2024-02-02,2024-02-02,1230,Nacional,2024.0,20,PICK-UP,19,FORD,1K,RANGER DC XLT 2.0L BIT 4X4 10AT D,1.0,Privado,6875.0
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,1163,Nacional,2024.0,20,PICK-UP,19,FORD,1G,RANGER DC LTD+ 3.0L V6 4X4 10AT D,1.0,Privado,6998.0
INSCRIPCION INICIAL NACIONAL,2024-02-22,2024-02-22,1166,Nacional,2024.0,20,PICK-UP,68,TOYOTA,BH,HILUX 4X4 DC SRX 2.8 TDI 6 AT,1.0,Privado,10113.0
INSCRIPCION INICIAL NACIONAL,2024-02-07,2024-02-07,1186,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9A,AMAROK TRENDLINE CD TDI MT 4X4,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,1182,Nacional,2024.0,20,PICK-UP,19,FORD,1L,RANGER DC XLS 2.0L T 4X2 MT D,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-15,2024-02-15,1172,Nacional,2024.0,20,PICK-UP,19,FORD,1N,RANGER DC XL 2.0L T 4X4 MT D,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,1228,Nacional,2024.0,20,PICK-UP,68,TOYOTA,BG,HILUX 4X4 DC SRV 2.8 TDI 6 AT,1.0,Privado,5796.0
INSCRIPCION INICIAL NACIONAL,2024-02-21,2024-02-21,1222,Nacional,2024.0,20,PICK-UP,AC,NISSAN,14,FRONTIER PLATINUM 4X4 AT 2.3 D CD,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-09,2024-02-09,1222,Nacional,2024.0,20,PICK-UP,19,FORD,1G,RANGER DC LTD+ 3.0L V6 4X4 10AT D,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-27,2024-02-27,1222,Nacional,2024.0,20,PICK-UP,AC,NISSAN,18,FRONTIER X-GEAR 4X4 AT 2.3 D CD,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,1166,Nacional,2024.0,20,PICK-UP,19,FORD,1M,RANGER DC XL 2.0L T 4X2 MT D,1.0,Privado,6891.0
INSCRIPCION INICIAL NACIONAL,2024-02-08,2024-02-08,1229,Nacional,2024.0,20,PICK-UP,19,FORD,1N,RANGER DC XL 2.0L T 4X4 MT D,1.0,Privado,493.0
INSCRIPCION INICIAL NACIONAL,2024-02-29,2024-02-29,1189,Nacional,2023.0,20,PICK-UP,AH,SHINERAY,01,T30,1.0,Privado,4025.0
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,1222,Nacional,2024.0,20,PICK-UP,68,TOYOTA,BJ,HILUX 4X4 DC SRV 2.8 TDI 6 MT,1.0,Privado,520.0
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,1223,Nacional,2024.0,20,PICK-UP,19,FORD,1P,RANGER DC XLT 2.0L BIT 4X2 10AT D,1.0,Privado,3953.0
INSCRIPCION INICIAL NACIONAL,2024-02-21,2024-02-21,1222,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9A,AMAROK TRENDLINE CD TDI MT 4X4,1.0,Privado,543.0
INSCRIPCION INICIAL NACIONAL,2024-02-19,2024-02-19,1163,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9N,AMAROK COMFORTLINE CD V6 AT 4X4,1.0,Privado,7004.0
INSCRIPCION INICIAL NACIONAL,2024-02-16,2024-02-16,1226,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9A,AMAROK TRENDLINE CD TDI MT 4X4,1.0,Privado,4777.0
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,1229,Nacional,2024.0,20,PICK-UP,19,FORD,1N,RANGER DC XL 2.0L T 4X4 MT D,1.0,Privado,483.0
INSCRIPCION INICIAL NACIONAL,2024-02-23,2024-02-23,1229,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9N,AMAROK COMFORTLINE CD V6 AT 4X4,1.0,Privado,494.0
INSCRIPCION INICIAL NACIONAL,2024-02-27,2024-02-27,1166,Nacional,2024.0,20,PICK-UP,19,FORD,1G,RANGER DC LTD+ 3.0L V6 4X4 10AT D,1.0,Privado,10112.0
INSCRIPCION INICIAL NACIONAL,2024-02-21,2024-02-21,1165,Nacional,2024.0,20,PICK-UP,19,FORD,1M,RANGER DC XL 2.0L T 4X2 MT D,1.0,Privado,10253.0
INSCRIPCION INICIAL NACIONAL,2024-02-22,2024-02-22,1229,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9A,AMAROK TRENDLINE CD TDI MT 4X4,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-08,2024-02-08,1190,Nacional,2024.0,20,PICK-UP,19,FORD,1G,RANGER DC LTD+ 3.0L V6 4X4 10AT D,1.0,Privado,6370.0
INSCRIPCION INICIAL NACIONAL,2024-02-21,2024-02-21,1229,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9N,AMAROK COMFORTLINE CD V6 AT 4X4,1.0,Privado,486.0
INSCRIPCION INICIAL NACIONAL,2024-02-08,2024-02-08,1166,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9J,AMAROK HIGHLINE CD V6 AT 4X4,1.0,Privado,7030.0
INSCRIPCION INICIAL NACIONAL,2024-02-09,2024-02-09,1222,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,8P,AMAROK HIGHLINE 4X4 2.0L TDI 180 CV,1.0,Privado,599.0
INSCRIPCION INICIAL NACIONAL,2024-02-07,2024-02-07,1229,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9A,AMAROK TRENDLINE CD TDI MT 4X4,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-05,2024-02-05,1229,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9A,AMAROK TRENDLINE CD TDI MT 4X4,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-14,2024-02-14,1229,Nacional,2024.0,20,PICK-UP,19,FORD,1M,RANGER DC XL 2.0L T 4X2 MT D,1.0,Privado,485.0
INSCRIPCION INICIAL NACIONAL,2024-02-06,2024-02-06,1186,Nacional,2024.0,20,PICK-UP,68,TOYOTA,BP,HILUX 4X2 DC DX 2.4 TDI 6 MT,1.0,Privado,7496.0
INSCRIPCION INICIAL NACIONAL,2024-02-06,2024-02-06,1182,Nacional,2024.0,20,PICK-UP,19,FORD,1P,RANGER DC XLT 2.0L BIT 4X2 10AT D,1.0,Privado,10906.0
INSCRIPCION INICIAL NACIONAL,2024-02-02,2024-02-02,1221,Nacional,2024.0,20,PICK-UP,68,TOYOTA,BS,HILUX 4X2 CS DX 2.4 TDI 6 MT,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-09,2024-02-09,1168,Nacional,2024.0,20,PICK-UP,19,FORD,1M,RANGER DC XL 2.0L T 4X2 MT D,1.0,Privado,13189.0
INSCRIPCION INICIAL NACIONAL,2024-02-09,2024-02-09,1220,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,8Z,AMAROK TRENDLINE CD TDI MT 4X2,1.0,Privado,13342.0
INSCRIPCION INICIAL NACIONAL,2024-02-14,2024-02-14,1188,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9J,AMAROK HIGHLINE CD V6 AT 4X4,1.0,Privado,5866.0
INSCRIPCION INICIAL NACIONAL,2024-02-01,2024-02-01,1193,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9J,AMAROK HIGHLINE CD V6 AT 4X4,1.0,Privado,7967.0
INSCRIPCION INICIAL NACIONAL,2024-02-26,2024-02-26,1230,Nacional,2024.0,20,PICK-UP,68,TOYOTA,BZ,HILUX 4X2 DC SR 2.4 TDI 6 AT,1.0,Privado,871.0
INSCRIPCION INICIAL NACIONAL,2024-02-09,2024-02-09,1192,Nacional,2024.0,20,PICK-UP,19,FORD,1G,RANGER DC LTD+ 3.0L V6 4X4 10AT D,1.0,Privado,2126.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,1184,Nacional,2024.0,20,PICK-UP,AC,NISSAN,20,FRONTIER PLATINUM 4X2 AT 2.3 D CD,1.0,Privado,
INSCRIPCION INICIAL NACIONAL,2024-02-27,2024-02-27,1192,Nacional,2024.0,20,PICK-UP,19,FORD,1G,RANGER DC LTD+ 3.0L V6 4X4 10AT D,1.0,Privado,2118.0
INSCRIPCION INICIAL NACIONAL,2024-02-19,2024-02-19,1192,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9B,AMAROK COMFORTLINE CD TDI MT 4X2,1.0,Privado,2132.0
INSCRIPCION INICIAL NACIONAL,2024-02-09,2024-02-09,1220,Nacional,2023.0,20,PICK-UP,68,TOYOTA,BH,HILUX 4X4 DC SRX 2.8 TDI 6 AT,1.0,Privado,13337.0
INSCRIPCION INICIAL NACIONAL,2024-02-28,2024-02-28,1230,Nacional,2024.0,20,PICK-UP,68,TOYOTA,BZ,HILUX 4X2 DC SR 2.4 TDI 6 AT,1.0,Privado,6876.0
INSCRIPCION INICIAL NACIONAL,2024-02-16,2024-02-16,1220,Nacional,2023.0,20,PICK-UP,68,TOYOTA,BH,HILUX 4X4 DC SRX 2.8 TDI 6 AT,1.0,Privado,13350.0
INSCRIPCION INICIAL NACIONAL,2024-02-15,2024-02-15,1187,Nacional,2024.0,20,PICK-UP,AC,NISSAN,15,FRONTIER S 4X2 MT 2.3 D CD,1.0,Privado,5558.0
INSCRIPCION INICIAL NACIONAL,2024-02-01,2024-02-01,1163,Nacional,2024.0,20,PICK-UP,53,VOLKSWAGEN,9N,AMAROK COMFORTLINE CD V6 AT 4X4,1.0,Privado,6922.0
